region,country,dyad_name,latitude,longitude,qty_conf,death_total,deaths_civilians
Asia,Afghanistan,Government of Afghanistan - Taleban,34.118095,69.136192,2,3,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.119595,68.890793,1,7,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.122312,71.093693,1,9,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.134167,69.197311,2,18,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.13789,70.006691,1,4,3
Asia,Afghanistan,Government of Afghanistan - Taleban,34.139488,69.206696,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.143654,62.558708,1,8,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.155777,70.598827,3,11,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.176594,70.164391,1,5,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.189706,70.830429,5,17,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.194185,69.980133,1,5,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.196796,70.159393,7,50,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.197308,70.279839,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.205205,71.00712,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.206371,70.771423,1,0,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.210415,69.180221,2,2,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.214394,70.162933,1,5,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.2158,70.8323,2,9,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.216719,68.304142,1,12,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.2261,62.2728,1,3,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.227055,70.146752,8,44,3
Asia,Afghanistan,Government of Afghanistan - Taleban,34.230606,69.724403,1,11,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.233685,68.492584,1,4,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.236191,69.636597,1,6,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.237961,69.987427,1,0,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.2382,70.1825,1,3,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.238995,70.298592,1,4,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.2473,62.4053,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.25,68.0,11,36,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.253448,70.984612,1,3,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.2591,70.7076,1,2,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.2637,70.1283,1,2,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.2639,70.0596,1,5,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.2662,70.051,1,4,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.273015,70.567968,2,4,1
Asia,Afghanistan,Government of Afghanistan - Taleban,34.281645,69.770149,12,193,1
Asia,Afghanistan,Government of Afghanistan - Taleban,34.2859,70.3861,2,7,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.290316,70.761085,3,9,1
Asia,Afghanistan,Government of Afghanistan - Taleban,34.2906,62.692,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.290817,70.371911,3,18,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.2915,69.9948,1,6,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.295139,69.808983,1,15,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.299297,70.210197,1,1,1
Asia,Afghanistan,Government of Afghanistan - Taleban,34.3009,70.1208,1,15,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.302,68.8312,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.3044,70.1961,1,3,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.305588,70.78936,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.3056,70.4124,1,3,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.3067,65.28954,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.3129,68.8661,1,0,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.3145,69.8631,1,4,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.3168,70.7812,1,8,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.325691,68.762323,3,34,4
Asia,Afghanistan,Government of Afghanistan - Taleban,34.332218,71.020891,4,11,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.33333,70.41667,30,108,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.3353,68.8005,1,2,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.3377,70.9357,1,4,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.349991,62.200001,6,2,1
Asia,Afghanistan,Government of Afghanistan - Taleban,34.349998,61.5,1,4,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.358231,70.217529,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.364943,69.433654,2,10,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.367199,70.104988,1,76,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.393849,70.274439,1,5,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.395614,68.866179,1,2,1
Asia,Afghanistan,Government of Afghanistan - Taleban,34.4015,68.653,1,2,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.4064,70.6376,1,4,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.428844,70.45575,4,31,5
Asia,Afghanistan,Government of Afghanistan - Taleban,34.442084,70.654985,1,3,3
Asia,Afghanistan,Government of Afghanistan - Taleban,34.443808,70.507212,2,7,5
Asia,Afghanistan,Government of Afghanistan - Taleban,34.450691,70.458092,1,0,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.4611,68.7136,1,2,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.4677,69.7635,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.46864,68.68014,1,2,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.470989,69.279396,1,2,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.488529,69.300537,3,3,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.49347,69.328189,1,1,1
Asia,Afghanistan,Government of Afghanistan - Taleban,34.5,62.0,12,34,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.5,69.416667,2,4,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.50477,62.656947,2,10,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.504873,68.987278,1,37,4
Asia,Afghanistan,Government of Afghanistan - Taleban,34.5094,70.1825,1,1,1
Asia,Afghanistan,Government of Afghanistan - Taleban,34.519516,65.250935,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.522925,69.038464,1,13,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.52462,70.154999,1,7,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.525025,68.582346,2,19,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.531094,69.162796,23,177,48
Asia,Afghanistan,Government of Afghanistan - Taleban,34.553993,64.962891,1,3,3
Asia,Afghanistan,Government of Afghanistan - Taleban,34.556073,69.707238,2,13,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.560639,70.606476,1,2,1
Asia,Afghanistan,Government of Afghanistan - Taleban,34.564444,69.217222,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.570941,65.747832,1,5,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.5784,70.5875,1,0,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.5884,68.9585,1,3,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.598423,68.994942,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.612095,69.655495,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.631821,69.928751,2,8,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.651798,70.095083,2,2,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.663769,70.20739,5,11,3
Asia,Afghanistan,Government of Afghanistan - Taleban,34.6715,70.1608,1,2,2
Asia,Afghanistan,Government of Afghanistan - Taleban,34.689396,70.232796,1,2,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.6922,70.2213,2,2,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.693064,70.731307,1,4,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.701295,70.265105,2,8,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.705891,70.23349,2,4,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.708897,63.313606,1,11,11
Asia,Afghanistan,Government of Afghanistan - Taleban,34.718494,70.256599,1,2,2
Asia,Afghanistan,Government of Afghanistan - Taleban,34.72057,70.14772,1,3,2
Asia,Afghanistan,Government of Afghanistan - Taleban,34.7248,61.1059,1,6,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.73045,65.36202,1,8,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.7387,70.2828,2,4,2
Asia,Afghanistan,Government of Afghanistan - Taleban,34.7462,70.1177,1,3,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.749,70.31,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.750462,71.118319,4,19,2
Asia,Afghanistan,Government of Afghanistan - Taleban,34.764797,70.07309,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.779888,69.892822,1,2,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.783298,70.108299,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.783333,70.183333,7,30,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.797169,69.67923,5,15,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.8041,69.6428,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.80761,63.427761,1,5,5
Asia,Afghanistan,Government of Afghanistan - Taleban,34.8142,69.1419,1,8,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.8171,69.6505,1,2,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.817973,63.586809,1,3,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.8184,71.1104,1,2,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.822451,70.418087,4,15,1
Asia,Afghanistan,Government of Afghanistan - Taleban,34.825481,70.084213,4,15,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.83,71.1241,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.83424,70.36367,1,1,1
Asia,Afghanistan,Government of Afghanistan - Taleban,34.836796,65.312202,1,7,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.84288,69.198133,2,3,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.8452,69.661,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.861777,71.228891,2,4,1
Asia,Afghanistan,Government of Afghanistan - Taleban,34.867355,71.130241,1,10,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.869999,63.456306,1,10,10
Asia,Afghanistan,Government of Afghanistan - Taleban,34.8701,62.493,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.8715,70.3586,1,2,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.87455,71.146812,2,16,3
Asia,Afghanistan,Government of Afghanistan - Taleban,34.879089,69.667984,1,1,1
Asia,Afghanistan,Government of Afghanistan - Taleban,34.883747,69.657188,1,8,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.8843,70.3777,1,3,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.888119,62.628076,2,7,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.890469,71.181412,1,2,2
Asia,Afghanistan,Government of Afghanistan - Taleban,34.8906,70.1096,1,3,3
Asia,Afghanistan,Government of Afghanistan - Taleban,34.894581,69.716759,1,3,3
Asia,Afghanistan,Government of Afghanistan - Taleban,34.9022,69.2089,2,2,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.9217,71.3072,1,4,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.924849,62.903459,2,22,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.927936,69.333207,1,0,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.9388,70.0854,1,3,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.940555,69.265277,1,6,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.9466,71.0511,1,1,1
Asia,Afghanistan,Government of Afghanistan - Taleban,34.9483,68.8468,1,4,1
Asia,Afghanistan,Government of Afghanistan - Taleban,34.95,71.133333,14,40,1
Asia,Afghanistan,Government of Afghanistan - Taleban,34.9531,71.2618,1,0,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.95455,70.914272,1,10,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.964291,63.626495,1,0,0
Asia,Afghanistan,Government of Afghanistan - Taleban,34.965889,69.622986,3,16,2
Asia,Afghanistan,Government of Afghanistan - Taleban,34.9838,68.8446,1,4,1
Asia,Afghanistan,Government of Afghanistan - Taleban,34.996305,68.858299,1,7,6
Asia,Afghanistan,Government of Afghanistan - Taleban,34.998476,71.081975,1,10,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.0,63.75,10,46,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.0,68.91667,2,4,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.0,69.58333,2,10,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.000833,71.437913,5,30,4
Asia,Afghanistan,Government of Afghanistan - Taleban,35.002284,64.336319,1,4,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.00354,68.859894,1,14,7
Asia,Afghanistan,Government of Afghanistan - Taleban,35.00518,68.76833,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.0086,68.9036,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.010389,68.787686,3,11,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.01557,69.29049,1,4,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.0353,71.22524,2,8,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.035862,69.99947,2,2,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.042243,69.633367,3,17,2
Asia,Afghanistan,Government of Afghanistan - Taleban,35.045349,69.264879,1,7,7
Asia,Afghanistan,Government of Afghanistan - Taleban,35.0648,64.1514,1,9,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.072275,71.373837,2,11,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.072462,69.339969,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.076628,70.466673,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.0867,63.0661,1,5,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.11799,67.69151,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.119356,68.970961,2,2,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.133797,63.467003,2,8,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.13737,71.38747,1,27,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.171385,71.462211,1,8,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.178889,63.090612,1,1,1
Asia,Afghanistan,Government of Afghanistan - Taleban,35.213875,70.373466,1,8,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.233837,71.33074,5,42,1
Asia,Afghanistan,Government of Afghanistan - Taleban,35.2391,62.2808,1,4,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.245499,63.003101,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.266478,71.540722,3,11,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.3,70.833333,3,22,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.322153,69.026974,1,3,1
Asia,Afghanistan,Government of Afghanistan - Taleban,35.337118,64.931647,1,3,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.360691,64.606194,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.438343,65.936469,1,11,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.483273,71.314533,1,0,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.5243,63.3497,1,2,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.536858,64.806763,1,50,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.588863,64.16156,1,22,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.599895,64.200394,1,4,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.600166,68.868683,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.603771,64.240822,1,9,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.615268,68.65967,2,2,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.625362,63.297638,1,13,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.631879,65.279936,2,4,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.641,71.3336,1,10,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.641366,64.279081,4,15,2
Asia,Afghanistan,Government of Afghanistan - Taleban,35.644695,64.974892,1,8,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.6662,64.8715,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.6936,65.1633,2,34,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.722711,64.109369,1,2,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.729746,64.322628,1,4,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.7333,64.0252,1,4,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.734207,63.785556,3,28,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.743086,63.837952,1,14,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.75,69.0,22,94,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.751984,63.77626,1,8,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.754042,63.955655,1,2,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.774604,71.253447,1,0,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.806595,63.142708,3,6,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.81835,68.462134,1,12,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.821369,64.765051,2,5,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.8294,68.7967,1,8,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.833333,66.166667,9,25,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.843671,66.337516,1,71,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.862926,66.339111,2,18,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.8633,67.47042,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.891495,66.35479,1,7,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.913998,66.457291,1,7,2
Asia,Afghanistan,Government of Afghanistan - Taleban,35.91732,64.78476,2,9,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.928993,66.350594,1,7,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.941513,68.646423,1,6,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.9427,66.4214,2,2,2
Asia,Afghanistan,Government of Afghanistan - Taleban,35.944583,68.715122,3,10,10
Asia,Afghanistan,Government of Afghanistan - Taleban,35.956633,64.295198,4,15,1
Asia,Afghanistan,Government of Afghanistan - Taleban,35.9575,65.4473,3,26,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.960014,68.647213,19,147,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.964985,68.663048,2,24,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.9722,65.8054,2,16,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.977542,68.811454,1,4,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.9789,68.6253,1,2,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.9853,64.9344,1,6,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.98995,67.21699,1,1,0
Asia,Afghanistan,Government of Afghanistan - Taleban,35.999646,66.920093,4,55,0
Asia,Afghanistan,Government of Afghanistan - Taleban,36.0,67.666667,3,27,0
Asia,Afghanistan,Government of Afghanistan - Taleban,36.000861,65.381948,1,2,0
